candidate_index,symbol,family,signal,objective_score,total_return_pct,cagr_pct,monthly_mean_return_pct,max_drawdown_pct,sharpe,trade_count,params_json
1142,SPY,bull_put_credit_spread,bull_mean_reversion,29.5275,145.14,15.44,1.23,-9.69,2.183,179,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 1142, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
1143,SPY,bull_put_credit_spread,bull_mean_reversion,29.5275,145.14,15.44,1.23,-9.69,2.183,179,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 1143, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
1602,SPY,bull_put_credit_spread,bull_mean_reversion,29.5275,145.14,15.44,1.23,-9.69,2.183,179,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 1602, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
1603,SPY,bull_put_credit_spread,bull_mean_reversion,29.5275,145.14,15.44,1.23,-9.69,2.183,179,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 1603, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
1622,SPY,bull_put_credit_spread,bull_mean_reversion,29.5275,145.14,15.44,1.23,-9.69,2.183,179,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 1622, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
1623,SPY,bull_put_credit_spread,bull_mean_reversion,29.5275,145.14,15.44,1.23,-9.69,2.183,179,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 1623, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
6882,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 6882, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
6883,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 6883, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
6902,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 6902, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
6903,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 6903, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
7362,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 7362, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
7363,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 7363, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
7382,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 7382, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
7383,SPY,bull_put_credit_spread,bull_mean_reversion,28.9615,141.82,15.19,1.21,-9.61,2.141,182,"{""bull_rsi_threshold"": 40.0, ""candidate_index"": 7383, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
6800,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 6800, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
6801,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 6801, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
6820,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 6820, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
6821,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 6821, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
7280,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 7280, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
7281,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 7281, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
7300,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 7300, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
7301,SPY,bull_put_credit_spread,bull_mean_reversion,29.5665,136.15,14.75,1.18,-7.75,2.17,166,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 7301, ""entry_slippage_pct"": 0.03, ""exit_dte"": 3, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.0, ""max_iv"": 0.7, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.2}"
4882,SPY,bull_put_credit_spread,bull_mean_reversion,27.889,124.43,13.82,1.11,-7.42,2.065,164,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 4882, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.3, ""max_iv"": 0.45, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
4883,SPY,bull_put_credit_spread,bull_mean_reversion,27.889,124.43,13.82,1.11,-7.42,2.065,164,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 4883, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.3, ""max_iv"": 0.45, ""max_rv"": 0.45, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
4902,SPY,bull_put_credit_spread,bull_mean_reversion,27.889,124.43,13.82,1.11,-7.42,2.065,164,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 4902, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.3, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.45, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
4903,SPY,bull_put_credit_spread,bull_mean_reversion,27.889,124.43,13.82,1.11,-7.42,2.065,164,"{""bull_rsi_threshold"": 35.0, ""candidate_index"": 4903, ""entry_slippage_pct"": 0.03, ""exit_dte"": 1, ""exit_slippage_pct"": 0.03, ""family"": ""bull_put_credit_spread"", ""initial_capital"": 100000.0, ""iv_multiplier"": 1.3, ""max_iv"": 0.45, ""max_rv"": 0.6, ""min_iv"": 0.25, ""min_rv"": 0.0, ""option_dte"": 7, ""per_contract_fee"": 1.0, ""put_long_pct"": 0.94, ""put_short_pct"": 0.98, ""risk_fraction"": 0.15, ""risk_free_rate"": 0.04, ""rsi_window"": 3, ""signal"": ""bull_mean_reversion"", ""stop_loss"": 0.6, ""symbol"": ""SPY"", ""take_profit"": 0.35}"
